Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
128778,-0.624583846,0.373592874,1.203794064,-0.799618835,0.562645615,-0.013841243,0.2012266,0.142403199,0.452100276,-0.630274613,-2.089282382,-0.314101262,0.350567895,-0.440410158,0.008326081,0.501725637,-0.901278578,0.487110459,0.043782273,0.167392925,0.16935311,0.679563664,-0.373770603,-0.935758159,0.080486055,0.693920108,0.330714666,0.190940832,11.99,0
128631,-1.912028202,0.99214174,1.73452783,2.320854222,1.666277053,0.073964877,0.462320694,-1.675335362,-0.861671129,0.46345273,-2.122735815,-1.077347161,-1.99516856,-0.217844389,-3.085597834,0.377036546,-0.474895216,-0.667961533,-2.29131067,-0.968420799,1.421910959,-0.357439337,-0.693033229,-0.034853057,1.18890075,0.138378734,0.043946756,-0.250049022,18.96,0
128686,-1.783996771,-0.389495815,-0.499698911,-0.889280069,0.711143707,2.215742438,2.061069893,0.044993912,-0.349938672,-0.586558073,0.727635262,0.462418532,-0.244392928,0.239685569,-0.242463978,-0.556768416,-0.041922507,-1.306418008,-0.285774955,-0.697270649,-0.27690548,-0.167976458,0.185240439,-0.897965719,-0.157688351,0.352576852,-0.092665702,0.264497574,365.03,0
161154,-3.387601029,3.977880741,-6.978585065,1.657765845,-1.100499733,-3.599486973,-3.68665071,1.942252225,-3.065089267,-7.509557474,2.989626407,-5.993632424,-0.164740078,-8.388442969,0.042128998,-4.137500501,-6.103903073,-1.972927803,0.434072537,-0.00430059,1.043587159,0.262188674,-0.479223921,-0.3266382,-0.15693859,0.113806571,0.35412426,0.287592125,0.38,1
127440,-0.60433747,0.530768708,0.89302958,4.689235423,0.373896741,0.944770365,1.492431508,-0.3276539,-2.008760623,1.788584377,0.526995628,0.171106578,0.38629909,0.005196809,-1.050220049,-0.625439021,0.108860074,0.411009161,1.63875866,0.282152096,0.273434306,1.215257082,0.121772533,0.138644631,-0.377270585,0.504765732,0.002474872,-0.029204114,224.32,0
128535,2.007781642,-1.225093759,-3.003518657,-1.952254345,1.94751439,3.008963799,-0.617804222,0.619456119,-0.865893972,0.827615553,0.254885917,-0.508301875,0.017968634,0.378665585,0.665778083,0.791438621,0.120171374,-1.877738622,0.507480803,0.259710832,0.114362768,-0.084961108,0.158093973,0.706233247,-0.068417632,-0.305466835,-0.049341227,-0.049649647,122.4,0
128430,-0.827478144,-0.374988222,1.178118251,1.280860438,0.677862297,0.185613304,0.148678571,0.332665123,0.137185432,-0.286293547,-0.163453221,0.386355231,-1.234679547,0.156570708,-1.50545015,-0.61181792,0.028608056,0.116468309,1.553924076,0.275111772,-0.269449991,-0.958107962,0.471535578,-0.507232272,-0.780075223,-1.001876398,0.198526977,0.21940679,100.84,0
128390,-0.164828083,0.613362501,1.24589367,-0.610666395,0.184919218,-0.05070061,0.442069164,0.012622441,-0.086150723,-0.661892391,-0.83342497,0.417463304,1.246290945,-0.315410577,0.631956271,0.379820756,-0.671972189,-0.130522601,0.235392513,0.101978966,-0.045012384,-0.124435281,0.155363991,0.69002784,-0.976137378,0.256357755,0.149727578,0.204270994,27.23,0
128764,-1.047292044,1.301222573,-1.690170392,-1.255925339,0.511145465,-1.228834929,1.038918449,-0.229319973,-0.62411074,1.772392652,-1.750601738,-0.683528255,-0.047681117,0.510575208,0.407581391,-2.449915216,-0.077717225,1.456852439,0.131395906,-0.008061038,-0.303307435,0.28257252,-0.169922893,-0.743040434,-0.076424287,-0.380675126,0.661866021,0.259142769,22.93,0
77182,-1.410851902,2.268270614,-2.297553649,1.871330527,0.248957098,-1.208798691,-1.358648491,1.102916132,-1.317363771,-4.626919164,3.357639737,-2.998814904,-1.956786345,-6.766633371,-0.869899592,-0.868576752,-0.370333269,0.419265507,-0.894893657,0.05806259,0.155380927,-0.614880422,-0.196125538,-0.464375543,0.118473101,-0.484537035,0.373595916,0.187657249,1,1
128756,-0.938372209,1.948522986,0.033309661,2.821917867,0.621698251,0.446866887,0.248597517,0.905838047,-1.684846406,0.322607171,-2.139821768,-0.232801779,-0.085586167,0.504652003,-2.009401678,0.642367984,-0.305964261,-0.298191291,-1.495551592,-0.482128233,0.301747343,0.658917925,-0.034920001,0.595940076,-0.486340109,-0.069198585,-0.194240805,0.097876476,0.76,0
127437,-0.270042773,0.922976648,0.11197836,-0.149799413,1.339263017,-0.024633345,0.755179071,0.061780322,-0.820960292,-0.733086089,0.821703254,0.338831497,0.094253179,-0.682094787,-0.169386457,0.063510929,0.523740607,0.49348366,1.43959007,0.150850087,-0.233215418,-0.678593245,-0.091606731,0.144996557,-0.379024677,0.341941624,0.093254762,0.160316055,2.98,0
128610,-0.478801945,0.472091381,0.665898632,-0.99968188,0.858082252,-1.097514266,0.874133388,-0.063744448,-0.403555692,-0.644006545,0.640117014,0.547260907,-0.707294057,0.47891315,-1.403461241,0.260810826,-0.782841694,-0.232819689,-0.277639354,-0.181350786,-0.104549246,-0.416574277,0.059616631,0.057202401,-0.693341501,-0.006694882,0.082494003,0.171536664,0.99,0
127468,2.119153821,-0.833066759,-0.855786003,-1.031514289,-0.695251415,-0.676455018,-0.612479663,-0.129857997,-0.587508036,0.908002201,0.925988461,0.371049852,0.491944343,-0.028911712,-0.43128142,1.441752774,-0.242516442,-1.314493557,1.155865948,0.05260354,-0.207440895,-0.73772759,0.410851847,-0.387995923,-0.541299124,-0.691933349,-0.019229874,-0.052484501,35.5,0
128643,2.280901876,-1.317914382,-0.598249537,-1.486222423,-1.420858913,-0.803749358,-1.14424022,-0.292064979,-1.230379359,1.513039466,-0.920127287,-0.081542987,1.855837807,-0.825832242,-0.212342891,-0.463975377,0.312210153,-0.113105881,-0.175751274,-0.33762791,-0.135143346,0.205823547,0.221827732,-0.092402581,-0.219103267,-0.174119563,0.034727528,-0.042199014,19.7,0
8169,0.857321004,4.093911827,-7.423893589,7.380244518,0.973366023,-2.730761517,-1.496497056,0.543015173,-2.351190159,-3.944238498,6.355077737,-7.309747984,0.748450551,-9.057992529,-0.648944909,-1.073116527,1.524500915,1.831363533,-0.089724411,0.48330265,0.375026285,0.145399853,0.240603265,-0.234649223,-1.004880947,0.435831916,0.618323805,0.148468944,1,1
128750,1.819610935,-0.867944094,0.110822428,1.58220467,-0.98591975,0.700769367,-1.15613242,0.417696066,2.304837652,-0.037828378,-2.622710872,-0.809296332,-2.363451623,-0.374485595,-0.708377939,0.16300942,-0.262507713,0.413818694,0.048449162,-0.308445176,-0.084626043,-0.025545732,0.121450037,-0.85218858,-0.228700299,-0.621801206,0.081976398,-0.025321808,60,0
78725,-4.312479081,1.886475698,-2.338633561,-0.475242892,-1.185443862,-2.112078898,-2.122792966,0.272565132,0.290273064,-3.833741385,2.509781404,-3.611231365,-1.02429953,-5.291924955,1.649807349,-3.262658419,-4.33311796,-1.863048968,-0.009533607,-0.718705615,0.550540662,-0.06787022,-1.114691863,0.269069433,-0.020572459,-0.963488862,-0.918888354,0.001453562,60,1
128751,1.835123583,-0.322936215,-1.882171942,0.376807476,0.083790197,-0.791299273,0.056193709,-0.072791347,0.963275229,-0.72966798,0.700507124,0.197535094,-1.377396725,-1.154785243,-0.644415851,0.402111424,0.873753341,0.86397186,0.518907997,-0.059747919,-0.189491125,-0.567845448,0.061585356,-0.563350805,-0.115606917,-0.089071524,-0.033648636,-0.019610055,96.88,0
128433,2.034376867,-0.477907687,-0.715645976,0.249883193,-0.248657074,0.216139579,-0.704566737,0.108485982,1.587200669,-0.15717642,-1.764589296,-0.081251658,-0.255894333,-0.153220135,0.630495356,0.343433082,-0.763956248,0.540846056,0.063396687,-0.197240642,0.133856915,0.580220148,0.067369647,0.041767611,0.003469689,-0.201360126,0.032087034,-0.037653269,11.5,0
46149,-1.346508818,2.132430627,-1.854355318,2.116997706,-1.070378379,-1.092671357,-2.230986064,1.036424908,-1.895515736,-3.36401058,2.887047877,-3.784459658,-1.288904258,-3.985626008,0.531838298,-2.60370265,-5.157596397,-0.696010005,1.285961395,0.221918669,0.609508182,0.202874285,-0.060791387,-0.186733353,-0.017401227,-0.283751034,0.395451049,0.233138576,1,1
128471,1.466222373,-0.946996652,-1.912039959,0.718578435,-0.385310541,-1.169284579,0.379829651,-0.249012445,1.229917817,-0.929138058,-0.698300658,-0.490974402,-1.668260119,-1.063946889,0.122598696,0.028716688,1.236241956,0.171280535,-0.027770529,0.280528844,-0.087677507,-0.694526249,-0.03627414,-0.157074044,-0.235935683,-0.110355978,-0.066960759,0.023951732,291.68,0
152098,-4.124316251,3.748596901,-7.926506608,7.763241791,-0.769374581,-2.031170883,-3.474549465,0.10712141,-1.55135159,-2.411272015,4.48003527,-8.832509725,-1.21516414,-13.72568461,1.232744415,-4.389687678,-5.810919817,-1.255422402,1.11403305,-0.181978583,0.547096801,0.687853881,0.429938704,-0.620601279,-0.369688286,0.367348754,-2.664767095,0.417100622,1,1
40892,-2.140511492,4.104871451,-8.996859402,4.028390951,-5.131359346,-4.153568445,-9.360095134,1.92207488,-4.026180375,-13.69131513,9.095288152,-14.16812088,-0.14045539,-17.62063435,1.482740411,-13.25683309,-21.6754835,-7.823468816,2.995111167,1.725577616,1.854266661,-0.165533726,-0.339938979,0.296313763,1.36422533,-0.518995631,2.352333465,1.130624835,0.76,1
128558,-3.714535268,-1.729692287,-2.461876327,2.006791239,2.956921214,-1.694206077,1.492746095,-0.601056125,0.116740175,-0.124930707,-0.809433183,-0.937665443,0.414105243,-2.899894546,0.996624152,0.772911569,1.505285478,1.482372035,0.864627363,-1.477398977,-0.809714903,0.557591899,1.934949299,-1.201488331,0.490426053,-0.235121283,1.551239641,0.179569503,185.05,0
128676,-4.493662252,-4.305711442,0.640040697,0.624594977,1.783627299,4.759113429,-1.90083071,1.975345888,0.265055919,0.201319441,-1.432440893,0.192622696,0.306912011,-1.063809243,-0.683928077,-1.943111434,0.605551151,1.854133051,0.2174372,-0.213558679,-0.405906571,0.232290591,2.014575428,0.675638124,1.172223338,-0.036523734,0.866991755,-0.162826234,300,0
128512,1.820849052,-0.989154766,-0.057403979,0.000485399,-1.578924765,-1.229457353,-0.517358042,-0.292602614,0.020221797,0.457852424,0.003288345,1.262294333,1.467765295,-0.279330563,0.366753203,-1.771855085,-0.010841025,0.730863681,-1.130829632,-0.368515453,-0.434723912,-0.821758998,0.452583491,0.863748847,-0.589470252,-1.052988772,0.069596369,0.008373491,118.95,0
128585,1.894874199,-0.897478836,-0.643710367,1.031838759,-0.80204213,-0.196666208,-0.454995973,-0.190109139,-0.01787475,0.784742705,-1.513063566,0.923742968,1.311845221,-0.692727049,-1.634465925,-2.348364399,0.263594763,0.951807271,-0.99479712,-0.456878738,-0.040166158,0.701522092,-0.111334068,0.039495949,0.356758054,-0.254863509,0.066608659,-0.028086447,93.59,0
128553,-0.921166491,0.249644418,2.021488902,-1.20643293,0.963683937,2.360786153,-0.301608718,0.867425018,0.025503858,-1.014981263,0.622490253,0.694877725,0.241380317,-0.294514106,0.375143072,0.052760506,-0.286408804,-0.485989756,-0.781870801,-0.027569458,0.095491732,0.339919605,-0.278695308,-0.91520871,0.120022414,0.559566036,0.05973102,0.045415269,8.09,0
128420,-1.065387864,1.856241534,-1.833052136,-1.783137189,1.584248654,-0.516996549,1.435455302,-0.087276657,0.494951865,1.252385105,-0.246919737,-0.303346203,-1.143078587,0.685421721,-0.579330046,-0.191647858,-1.053003502,0.539604965,0.425732446,0.586127323,0.064792638,0.595257747,-0.287095051,-0.345378512,0.047214867,0.126918263,0.900948866,0.5553591,0.54,0
128723,2.142572661,-1.656890042,-0.849309408,-1.580632152,-1.422508114,-0.456628145,-1.212406848,-0.076796001,-1.278909892,1.713721191,0.330871166,-0.388318633,0.024906481,-0.227628609,-0.753764659,-0.18774548,0.130088054,0.608011638,0.204734242,-0.318065171,-0.094302212,0.067495033,0.152357808,-0.363399612,-0.276747535,-0.182966547,0.002673698,-0.049772832,78,0
128632,-0.187254272,1.017291125,-0.974222037,-0.015757175,0.170746452,-1.111031114,1.16325168,-0.001149625,-0.541179385,-1.33830114,-0.359320051,0.726072462,1.613705512,-0.791903479,0.522766864,0.059487275,0.559818295,0.497375378,-0.303230912,0.126769722,0.440261242,1.148668576,0.135092202,-0.049460562,-0.253357219,-0.159283048,-0.030621835,0.050391131,127.69,0
128503,-0.417415845,0.015076095,0.331495921,-0.169063331,0.02396416,0.068958473,1.223128519,-0.035545754,-0.146497086,-0.647286508,0.325638342,0.550538541,-0.394329455,0.355560346,-0.671912957,-0.698756472,-0.083823929,0.271789065,1.662837339,0.402489421,0.097997543,0.127245961,0.321189065,-0.395836477,-0.493976696,0.008843075,0.116080427,0.189255195,189.68,0
128635,-2.261376739,-1.674288969,1.466607001,-2.301333239,0.689114806,-0.750865734,0.713782227,0.12598086,0.130795547,-1.74132533,0.51938333,0.985861243,0.679884999,-0.066735659,-0.467711888,1.025275643,-1.401437155,0.435010641,-0.497926767,0.897150565,0.130651114,-0.622664043,0.607530297,-0.513384684,0.545470276,0.274168584,-0.199463386,0.078316721,300,0
128420,-0.551353538,0.566927513,-0.353187777,1.1011174,0.222246622,-0.217591448,2.223489343,-0.268350548,-0.71106074,-0.218209483,-0.88564671,-0.399322757,-0.840395919,0.638081872,-0.219967104,-1.210249069,0.312313679,-0.274027557,0.573433239,0.591148102,0.27400373,0.609623878,0.391249887,1.056888965,0.082015812,-0.437425838,0.343660686,0.270914077,262.98,0
127459,1.97782224,-1.235799016,-0.745132976,-0.755696972,-0.930876342,-0.321549147,-0.76004609,-0.076024793,0.129611631,0.589770687,-0.970391697,-0.285979462,0.231573595,-0.533736425,-0.410754206,0.986493118,0.31293096,-1.776201945,0.936363766,0.19373735,-0.163157208,-0.653566274,0.356816957,0.633064082,-0.480347892,-0.612620854,-0.014788672,-0.019271102,112.54,0
128754,-2.085416064,0.47603823,-1.240893189,-0.265184796,1.018942475,-0.15589492,-0.038226094,0.880893121,0.027539539,-0.271024948,-0.44485178,0.698669808,0.440643747,0.88582032,1.291411425,-1.108172539,0.656616467,-1.264384209,-1.015991237,-0.667714986,0.371319765,1.786199977,0.868429569,-0.993378535,-0.703169796,-0.092735157,0.318073642,0.251148256,0.99,0
150139,-6.682831916,-2.714268045,-5.774530457,1.449792375,-0.661836408,-1.14864974,0.849686456,0.433427022,-1.315646389,-2.796331539,-0.448793726,-2.562602408,0.243482527,-1.181669391,0.004372872,-2.30259569,-4.446191869,-1.710463148,0.982728633,-1.928527193,0.220526295,1.187013204,0.335820817,0.215682964,0.803109992,0.044033342,-0.054987628,0.082337093,237.26,1
128388,-1.686026287,1.812326697,-1.130396882,3.180446857,0.848752975,-0.456695094,0.693334546,0.469292908,-2.094272651,1.475870403,0.04876185,0.049630879,-0.86226006,1.225183068,-2.04995131,0.425073803,-0.336084461,-0.05555673,-0.819675192,-0.905669173,0.349002712,0.834990674,0.272854479,0.003190797,-0.216825676,0.049904308,-0.950369345,0.072844266,11.78,0
128639,-1.129895585,1.225631175,0.01670793,-0.611096432,0.639062789,0.527041277,0.352491516,0.730299546,-0.030921002,-0.322313798,-0.644732054,-0.24510233,-1.223831128,0.729680994,0.866899782,-1.098788296,0.891967354,-1.89259443,-0.603594169,-0.106678576,-0.155819253,-0.326469692,0.101460276,-1.151762331,-0.610914902,0.357962422,0.225534872,0.192830139,5.49,0
128783,1.883813006,-1.067891259,-1.466164496,-0.376472203,-0.443009314,-0.345061753,-0.296254963,-0.123503221,-0.52428183,0.895883705,0.649322624,0.503754244,-0.111540866,0.498581339,-0.194258435,-1.60913114,-0.357914685,1.851249506,-0.791259716,-0.385042687,0.073989824,0.529137017,-0.043762379,0.70997139,0.130667285,-0.081072742,-0.018328209,-0.036152328,129.97,0
41413,-15.14044962,7.378042412,-16.35636736,9.194934914,-13.46616329,-2.958430501,-16.16553862,10.07525395,-7.901821126,-13.00940281,4.828235332,-11.05840142,1.998125576,-8.592047402,0.540385309,-10.6157453,-21.01789834,-8.397393052,3.18355895,-1.691481988,3.147428105,0.341677595,-1.150162471,0.795189735,-0.194542181,0.145963569,-2.458680348,-1.189887881,106.55,1
128542,2.035497401,0.343117737,-2.533774242,0.491741364,0.809522306,-1.648597508,0.86246887,-0.539526488,-0.180010875,-0.32263045,0.126588687,0.124608541,0.056813067,-0.549963752,0.38855537,-0.151466014,0.868127539,-0.302214278,-0.435187657,-0.102405532,0.103846129,0.338851974,0.023229342,1.057214472,0.281530815,0.62720026,-0.111145797,-0.039459021,35,0
128741,1.92466519,-0.789014106,-1.367946099,-0.652345237,1.491549109,4.029046106,-1.464494092,1.136913516,1.405472418,-0.162726594,-0.113565431,0.510748261,0.063295597,-0.063967433,1.330139708,0.354021457,-0.76533096,0.144279398,-0.455015282,-0.111157955,0.0831223,0.291503923,0.297840173,0.691566786,-0.354513047,-0.390126301,0.075481175,-0.030257599,18.75,0
128763,1.867803115,1.251429818,-1.445203176,4.257692297,0.842106871,-0.927468797,0.518884164,-0.224215924,-1.227360032,0.27690116,0.167000189,-0.116090783,0.498766188,-2.621033256,-0.665554762,1.464755401,1.56273201,0.091664332,-1.956988571,-0.188107903,-0.386143667,-1.038972825,0.355039349,0.05192211,-0.294547815,-0.363447092,0.004959366,0.022797919,6.21,0
128587,-1.702953623,0.935286747,-0.808903394,-1.531477636,0.711713984,-0.563917266,1.419550351,-0.574090471,1.196574967,1.07134385,0.864244361,0.231660504,-0.921491365,0.084754447,-0.247515082,-0.218989637,-1.136474341,0.529581436,-0.412997625,-0.335471737,0.270988813,1.387727133,0.143307144,0.706304766,-0.57250741,-0.732839213,-0.362460648,0.415800223,59.68,0
128464,-0.614400264,0.194639767,0.990141971,-2.551024176,0.204950534,-0.60122926,0.628662559,-0.04396475,-1.665688326,-0.117177418,0.435581466,-1.050219866,-1.059244766,0.249216011,-0.746628693,1.370140606,-0.33539062,-0.518964838,0.203140634,0.02686213,0.477238653,1.139443103,-0.650968522,-0.367008241,1.035524089,0.123974323,-0.040529605,0.014937406,25.75,0
127437,2.212674348,-0.753912967,-1.963896637,-0.904603142,-0.022237725,-0.894658558,-0.053564512,-0.369449299,-0.482090588,0.794037087,-1.178326213,-0.788117397,-0.316425981,0.064189824,-0.62358583,0.42270019,0.450435224,-1.695860772,1.010463092,0.009561175,0.169381442,0.483340838,-0.000603938,0.515768579,0.337422023,-0.062116658,-0.067718475,-0.065928718,41.95,0
68207,-13.19267096,12.78597064,-9.906650021,3.320336883,-4.801175932,5.760058556,-18.75088916,-37.35344264,-0.391539744,-5.052502367,4.406805524,-4.610756477,-1.90948797,-9.072710934,-0.226074451,-6.211557482,-6.248145353,-3.149246695,0.051576119,-3.493049915,27.20283916,-8.887017141,5.303606904,-0.639434802,0.263203123,-0.10887693,1.269566355,0.939407363,1,1
128533,1.553211857,-0.545732749,-2.013158066,0.757023842,-0.024216258,-1.43809827,0.672480893,-0.504011383,0.45234088,-0.655323489,-0.190237767,0.42101048,0.718482965,-0.90888377,0.865484906,0.2354452,0.448525165,0.511627374,-0.539157115,0.37038353,0.35616599,0.646241474,-0.258719563,0.005780077,0.179626681,-0.13402803,-0.045845007,0.018066183,263.9,0
76876,-1.298359003,1.079671157,-0.180677931,1.287839084,1.858273479,-2.223695002,0.525166986,-0.096874311,-0.168893374,-2.544410419,0.706999574,-0.835695915,-1.022117317,-4.993991789,-0.455706843,1.315365139,3.639199548,1.623426095,-1.539338832,-0.187571994,-0.332983054,-0.851270428,-0.370799799,0.298241687,0.442929877,-0.522832451,0.000104857,0.135698346,1,1
91502,0.007379075,2.365182529,-2.600287382,1.111601765,3.276441326,-1.776140785,2.114530881,-0.830084107,0.900489974,-3.376177067,2.05681206,-3.98425673,1.021967913,-5.967904969,-1.151608315,1.679739601,5.586114687,2.789131156,-2.241074853,-0.006388497,-0.563944162,-0.902099515,-0.404382449,-0.012943901,0.589836155,-0.734449052,-0.447529183,-0.362374775,1,1
128625,-2.771531681,2.031507822,0.230646389,1.238000138,-1.413487864,-0.035680947,-0.637804019,1.739516059,-0.289066104,-0.890073454,-1.935937344,0.780702979,-0.051426639,0.801503843,-0.891632313,-0.398285079,0.992451393,-0.448256163,1.309805605,-0.291342543,-0.437372134,-1.38130243,0.028346743,-0.088777646,0.520955659,-0.790713614,-0.207741917,-0.181765233,50.01,0
132086,-0.361427839,1.133471917,-2.97136044,-0.283072526,0.371451593,-0.574679962,4.031513441,-0.934397841,-0.768254682,-2.248115174,-0.482409384,-0.690550364,0.181274905,-2.372551798,-0.006868046,0.146399069,1.759314194,1.083039514,-0.391047742,-0.025861622,0.110814637,0.563860613,-0.408436059,-0.880078913,1.408392323,-0.137402363,-0.001249817,-0.182750897,480.72,1
128619,1.835064238,-0.268561983,-1.04428064,1.203734774,0.231679922,-0.009004224,0.114180366,-0.1215978,0.649944322,0.072104566,-1.679709046,0.523042121,0.786530935,-0.013446138,0.031859351,0.273777706,-0.809763573,-0.476320387,0.152493266,0.004146848,-0.451457082,-1.374318555,0.253211588,-1.146654956,-0.296228879,-1.105304977,0.022814646,-0.021363176,109.47,0
79540,-0.114360704,1.036129402,1.984405261,3.128243274,-0.74034356,1.548618696,-1.701283955,-2.203841748,-1.242264775,0.269561809,1.293418297,0.933215784,-0.135325961,0.52148369,0.386884188,0.059868954,0.306339379,0.265051989,0.223718288,0.732852498,-1.032934652,1.19642831,-0.112856718,0.254718993,0.696667886,0.482370417,0.129969314,0.223924334,0.2,1
128593,0.317680587,-4.359833304,-3.635840832,-0.664628833,-1.354235221,-1.426402053,1.553821099,-1.029983709,-2.269670626,1.237212169,-1.009134112,-0.820384771,0.690683934,0.466755707,-0.579693958,-1.277453837,0.774073294,-0.189051102,-0.306086041,1.756020861,0.768340119,0.323003649,-1.127239835,0.01381029,0.284616866,0.191913072,-0.273139219,0.10028239,1099.67,0
57163,-10.36304947,4.543672013,-9.795897736,5.508003334,-6.037155994,-0.133492972,-11.72434612,-3.198345572,-4.767842224,-9.332128069,5.224124004,-7.743122345,-1.5603432,-7.140418033,1.185977826,-6.598704066,-12.120539,-3.904091533,2.513430401,0.92439618,-2.457144873,1.687256642,0.977178354,-0.543368977,-0.289124787,-0.107586425,0.330641898,0.16357715,1,1
127463,-0.471280111,1.244525072,-0.721512017,-1.041476176,0.807655291,-0.058353372,0.582924509,0.422642875,-0.291301389,-0.179429164,-0.460897437,0.900700222,0.901295455,0.337398278,-1.100631907,0.574311644,-1.036771964,0.133221974,0.681784598,0.075323152,-0.280579632,-0.687419519,-0.044276662,-1.379149824,-0.235977955,0.210920673,0.230904792,0.06961886,9.99,0
127455,-0.384100512,0.989910209,-0.744010899,-0.997720159,1.124176477,-0.392795974,0.632971194,0.403700667,-0.69561977,-1.329818448,0.592327384,1.129414397,1.019360151,-0.737088722,-1.344546307,0.973360103,-0.126688899,0.278513347,-0.322889478,-0.12288967,-0.228314202,-0.873782264,0.017972374,0.112341905,-0.014559941,0.062143653,-0.220818367,-0.140224872,17.99,0
76575,-5.622469419,3.480623179,-6.200676594,4.311233668,-5.226286324,-1.341763573,-5.220940942,2.682843537,-2.921484382,-6.561257411,3.211263878,-6.861660514,0.326461835,-7.755253664,0.504652193,-6.276616786,-10.6117147,-4.146773745,2.197287713,-0.156288523,0.949568986,-0.42898575,-0.3506755,0.197549504,0.15923423,-0.377790861,-0.213561786,0.459528918,219.8,1
128678,1.996116136,0.049253052,-2.096597748,0.504672506,0.494955501,-1.102246332,0.432962213,-0.31694489,0.407648298,-0.386749062,-0.573557289,-0.179156856,-0.544359573,-0.701010118,0.107366065,0.124588325,0.699957651,-0.193429584,-0.017552169,-0.100167759,-0.185133011,-0.528102582,0.166128099,0.652909347,-0.035724317,0.368440891,-0.090577398,-0.030040183,49.95,0
128444,1.845861009,0.277986345,0.3086573,3.884411096,-0.284824452,0.331807587,-0.49975101,0.096196751,-0.340904734,1.348072123,-1.25919864,0.13295732,0.67823114,-0.389355025,-0.602539254,1.096644056,-0.893074661,-0.068142424,-1.849134225,-0.238967746,0.24436002,0.857637032,0.145614163,-0.010312207,-0.183844647,0.087920114,0.022527854,-0.030244814,11.38,0
127455,-0.196940056,-0.857144822,0.769239482,-1.975304844,-0.665044857,-0.117587018,-0.228190195,0.019117321,-2.43911691,1.187024577,0.156021619,-1.102621903,-0.421255603,-0.04782329,-0.489194213,-0.802274266,0.586870217,0.815988721,1.2779392,-0.015623071,-0.005601164,0.221141588,0.02475223,-0.499463137,-0.263033196,0.014835718,0.129153275,0.141806893,90,0
128547,-2.239318489,2.118178313,-2.179473643,-0.454349019,0.417654705,-0.378943256,-0.037143138,1.004377272,-0.122526361,-1.485819748,0.33353672,0.686322232,-0.148469185,-1.417220417,-1.224655555,0.774747846,1.547007368,1.318059199,0.215236747,-0.573818924,0.102712363,-0.324237812,-0.191911431,0.009354325,0.484452119,-0.40796032,-1.496652037,-0.098369749,11,0
128690,1.277503848,-0.966677065,-3.074651189,1.479725316,0.860276116,-0.966973243,1.730753,-0.732907944,-0.384714987,0.161941062,-1.408311039,0.257878498,0.589998997,0.844110143,-0.256636537,-0.671517241,-0.458429739,-0.298974721,-0.222746174,0.667377706,0.538897967,0.781245105,-0.715562075,-0.683726076,0.823691501,-0.195073994,-0.13235263,-0.007308045,452.82,0
128508,0.325624851,0.270129816,-1.077577746,-1.600097714,0.967574697,-0.952779275,1.128296433,-0.415947224,-1.35297073,0.33701945,-2.433786405,-1.170940567,-0.61797208,0.472204786,-0.916721018,-1.822401436,-0.313080885,1.151706536,-0.433292077,-0.622654428,-0.167222985,0.097509707,-0.184430107,-0.981222753,-0.694109066,0.681270311,0.163334774,0.221157607,12.5,0
27163,-23.91410089,13.76594216,-25.73373377,6.290917914,-17.78482366,-4.57249762,-17.39076447,15.79413618,-3.819832187,-8.442262418,5.020112498,-7.046427847,0.692785249,-7.076899329,-0.046534841,-6.208237973,-12.5320624,-4.828857633,0.978636193,1.640037335,1.773399282,-1.748425521,-1.093104488,0.147807442,1.663792357,-0.221024471,1.458075611,0.430315049,99.99,1
128654,-1.730788407,-1.61751509,1.102386394,-1.576987371,0.145291827,0.181786046,-1.279464601,0.897368303,-0.594239677,-0.399819717,-0.3864384,-0.050998915,-0.228874373,-0.416686447,-1.91257252,1.335276281,0.180540728,-0.600367227,1.280089808,0.515120822,0.231628035,-0.024776926,0.026347438,0.193499767,-0.176744836,-0.399483259,0.017408986,-0.146274889,75.25,0
128591,2.189532175,-0.686324356,-1.43433795,-1.019876142,-0.241481387,-0.675084407,-0.346388725,-0.189411857,-0.774252567,0.95211672,1.03597342,0.30703585,0.148470908,0.127420367,-0.993527459,0.82870925,0.123005297,-1.372916363,1.113805331,-0.009453456,0.074990664,0.195492489,0.220490194,0.777168714,-0.022640842,-0.335144859,-0.047361951,-0.066010622,10,0
93879,-12.83363142,7.508789806,-20.49195221,7.465779992,-11.57530371,-5.140999477,-14.0205637,8.332120471,-4.337712531,-15.56379134,7.610819788,-15.59232322,0.504789055,-13.2478886,-0.79652603,-10.34232836,-16.04452434,-5.882135938,1.573697896,-1.378923224,2.966842404,0.615344322,-0.766494757,0.431261005,-0.104974995,-0.010091327,-2.40081135,-0.7205566,104.03,1
128555,-0.72973389,1.647953302,1.592777887,4.119792616,0.309994363,1.225254895,1.124960634,0.09535874,-2.281227017,1.479883104,-0.857577815,-0.967319253,0.121308249,0.343236746,1.453727652,0.209972286,0.005195166,-0.233635369,1.305732012,0.41499082,-0.467530654,-1.422870708,0.135443495,0.499287262,-0.137578275,-0.077448668,0.23706982,0.153103427,139,0
